-1.777777777777777679e+00 2.369463370416471188e-04 -3.014362521022128684e-03 -1.462080235964810515e-01
-1.775775775775775722e+00 2.401760060702256877e-04 -3.049244265356753497e-03 -1.474983041689267860e-01
-1.773773773773773765e+00 2.434387536901735677e-04 -3.084351709348180821e-03 -1.487881817420794450e-01
-1.771771771771771808e+00 2.467350292681740813e-04 -3.119687451587198953e-03 -1.500776527916967973e-01
-1.769769769769769852e+00 2.500652867885975886e-04 -3.155254107562828567e-03 -1.513667137946473340e-01
-1.767767767767767673e+00 2.534299849160270477e-04 -3.191054309855913956e-03 -1.526553612289199280e-01
-1.765765765765765716e+00 2.568295870584284303e-04 -3.227090708333987118e-03 -1.539435915736333538e-01
-1.763763763763763759e+00 2.602645614309741532e-04 -3.263365970347399930e-03 -1.552314013090459466e-01
-1.761761761761761802e+00 2.637353811205286587e-04 -3.299882780926762568e-03 -1.565187869165654277e-01
-1.759759759759759845e+00 2.672425241508050620e-04 -3.336643842981680368e-03 -1.578057448787580919e-01
-1.757757757757757666e+00 2.707864735482016475e-04 -3.373651877500819917e-03 -1.590922716793588265e-01
-1.755755755755755709e+00 2.743677174083274843e-04 -3.410909623753313052e-03 -1.603783638032804937e-01
-1.753753753753753752e+00 2.779867489632258885e-04 -3.448419839491511773e-03 -1.616640177366235609e-01
-1.751751751751751796e+00 2.816440666493057058e-04 -3.486185301155110116e-03 -1.629492299666858712e-01
-1.749749749749749839e+00 2.853401741759891449e-04 -3.524208804076655113e-03 -1.642339969819718859e-01
-1.747747747747747660e+00 2.890755805950859171e-04 -3.562493162688449861e-03 -1.655183152722026763e-01
-1.745745745745745703e+00 2.928508003709031152e-04 -3.601041210730871692e-03 -1.668021813283251942e-01
-1.743743743743743746e+00 2.966663534511004277e-04 -3.639855801462125399e-03 -1.680855916425221530e-01
-1.741741741741741789e+00 3.005227653383010962e-04 -3.678939807869431068e-03 -1.693685427082213257e-01
-1.739739739739739832e+00 3.044205671624668555e-04 -3.718296122881679499e-03 -1.706510310201053704e-01
-1.737737737737737653e+00 3.083602957540493251e-04 -3.757927659583562563e-03 -1.719330530741211560e-01
-1.735735735735735696e+00 3.123424937179253877e-04 -3.797837351431195430e-03 -1.732146053674896158e-01
-1.733733733733733740e+00 3.163677095081281004e-04 -3.838028152469242366e-03 -1.744956843987150175e-01
-1.731731731731731783e+00 3.204364975033837108e-04 -3.878503037549570383e-03 -1.757762866675948721e-01
-1.729729729729729826e+00 3.245494180834638306e-04 -3.919265002551447670e-03 -1.770564086752292599e-01
-1.727727727727727647e+00 3.287070377063650711e-04 -3.960317064603285919e-03 -1.783360469240303781e-01
-1.725725725725725690e+00 3.329099289863248715e-04 -4.001662262305968193e-03 -1.796151979177321723e-01
-1.723723723723723733e+00 3.371586707726858222e-04 -4.043303655957757557e-03 -1.808938581613998842e-01
-1.721721721721721776e+00 3.414538482296184600e-04 -4.085244327780819008e-03 -1.821720241614397107e-01
-1.719719719719719819e+00 3.457960529167139734e-04 -4.127487382149355559e-03 -1.834496924256081019e-01
-1.717717717717717640e+00 3.501858828704576586e-04 -4.170035945819388842e-03 -1.847268594630214200e-01
-1.715715715715715683e+00 3.546239426865938071e-04 -4.212893168160201582e-03 -1.860035217841656818e-01
-1.713713713713713727e+00 3.591108436033954143e-04 -4.256062221387441058e-03 -1.872796759009057455e-01
-1.711711711711711770e+00 3.636472035858473819e-04 -4.299546300797923472e-03 -1.885553183264950250e-01
-1.709709709709709813e+00 3.682336474107562809e-04 -4.343348625006147878e-03 -1.898304455755849274e-01
-1.707707707707707634e+00 3.728708067527998450e-04 -4.387472436182528364e-03 -1.911050541642345391e-01
-1.705705705705705677e+00 3.775593202715236789e-04 -4.431921000293372222e-03 -1.923791406099200907e-01
-1.703703703703703720e+00 3.822998336993029597e-04 -4.476697607342627547e-03 -1.936527014315443385e-01
-1.701701701701701763e+00 3.870929999302759631e-04 -4.521805571615397645e-03 -1.949257331494462231e-01
-1.699699699699699806e+00 3.919394791102654612e-04 -4.567248231923256956e-03 -1.961982322854101957e-01
-1.697697697697697627e+00 3.968399387276980725e-04 -4.613028951851392764e-03 -1.974701953626759321e-01
-1.695695695695695671e+00 4.017950537055349036e-04 -4.659151120007563179e-03 -1.987416189059478533e-01
-1.693693693693693714e+00 4.068055064942263264e-04 -4.705618150272918195e-03 -2.000124994414042567e-01
-1.691691691691691757e+00 4.118719871657038501e-04 -4.752433482054694257e-03 -2.012828334967072530e-01
-1.689689689689689800e+00 4.169951935084205787e-04 -4.799600580540784936e-03 -2.025526176010120638e-01
-1.687687687687687621e+00 4.221758311234560302e-04 -4.847122936956231067e-03 -2.038218482849764313e-01
-1.685685685685685664e+00 4.274146135216953454e-04 -4.895004068821639034e-03 -2.050905220807701657e-01
-1.683683683683683707e+00 4.327122622220990963e-04 -4.943247520213539352e-03 -2.063586355220847213e-01
-1.681681681681681750e+00 4.380695068510750772e-04 -4.991856862026705470e-03 -2.076261851441424111e-01
-1.679679679679679793e+00 4.434870852429675827e-04 -5.040835692238477932e-03 -2.088931674837061492e-01
-1.677677677677677615e+00 4.489657435416766424e-04 -5.090187636175070446e-03 -2.101595790790886931e-01
-1.675675675675675658e+00 4.545062363034214122e-04 -5.139916346779913395e-03 -2.114254164701624139e-01
-1.673673673673673701e+00 4.601093266006631220e-04 -5.190025504884042580e-03 -2.126906761983682892e-01
-1.671671671671671744e+00 4.657757861271998815e-04 -5.240518819478533208e-03 -2.139553548067258393e-01
-1.669669669669669787e+00 4.715063953044495017e-04 -5.291400027989054573e-03 -2.152194488398420646e-01
-1.667667667667667608e+00 4.773019433889342080e-04 -5.342672896552490801e-03 -2.164829548439213824e-01
-1.665665665665665651e+00 4.831632285809821540e-04 -5.394341220295710039e-03 -2.177458693667748413e-01
-1.663663663663663694e+00 4.890910581346606971e-04 -5.446408823616469969e-03 -2.190081889578293917e-01
-1.661661661661661737e+00 4.950862484689563976e-04 -5.498879560466498652e-03 -2.202699101681374616e-01
-1.659659659659659781e+00 5.011496252802180064e-04 -5.551757314636748125e-03 -2.215310295503867821e-01
-1.657657657657657602e+00 5.072820236558763700e-04 -5.605046000044878844e-03 -2.227915436589088805e-01
-1.655655655655655645e+00 5.134842881894582239e-04 -5.658749561024946362e-03 -2.240514490496894884e-01
-1.653653653653653688e+00 5.197572730969087255e-04 -5.712871972619365697e-03 -2.253107422803771187e-01
-1.651651651651651731e+00 5.261018423342399665e-04 -5.767417240873130846e-03 -2.265694199102931128e-01
-1.649649649649649774e+00 5.325188697165206438e-04 -5.822389403130331931e-03 -2.278274785004405500e-01
-1.647647647647647595e+00 5.390092390382233674e-04 -5.877792528333003821e-03 -2.290849146135140457e-01
-1.645645645645645638e+00 5.455738441949463044e-04 -5.933630717322288875e-03 -2.303417248139089935e-01
-1.643643643643643681e+00 5.522135893065263949e-04 -5.989908103141984054e-03 -2.315979056677307801e-01
-1.641641641641641725e+00 5.589293888415609477e-04 -6.046628851344454207e-03 -2.328534537428045004e-01
-1.639639639639639768e+00 5.657221677433536605e-04 -6.103797160298964422e-03 -2.341083656086839215e-01
-1.637637637637637589e+00 5.725928615573040378e-04 -6.161417261502433185e-03 -2.353626378366611149e-01
-1.635635635635635632e+00 5.795424165597567968e-04 -6.219493419892637570e-03 -2.366162669997760037e-01
-1.633633633633633675e+00 5.865717898883288225e-04 -6.278029934163907762e-03 -2.378692496728253003e-01
-1.631631631631631496e+00 5.936819496737330819e-04 -6.337031137085287480e-03 -2.391215824323720818e-01
-1.629629629629629761e+00 6.008738751731146745e-04 -6.396501395821261801e-03 -2.403732618567552826e-01
-1.627627627627627582e+00 6.081485569049215707e-04 -6.456445112254991653e-03 -2.416242845260987426e-01
-1.625625625625625625e+00 6.155069967853248926e-04 -6.516866723314138250e-03 -2.428746470223207832e-01
-1.623623623623623669e+00 6.229502082662089022e-04 -6.577770701299274873e-03 -2.441243459291436158e-01
-1.621621621621621490e+00 6.304792164747503218e-04 -6.639161554214922413e-03 -2.453733778321021963e-01
-1.619619619619619755e+00 6.380950583546057429e-04 -6.701043826103218227e-03 -2.466217393185542450e-01
-1.617617617617617576e+00 6.457987828087260974e-04 -6.763422097380264279e-03 -2.478694269776888781e-01
-1.615615615615615619e+00 6.535914508438179235e-04 -6.826300985175155420e-03 -2.491164374005365445e-01
-1.613613613613613662e+00 6.614741357164727852e-04 -6.889685143671737261e-03 -2.503627671799778520e-01
-1.611611611611611483e+00 6.694479230809823002e-04 -6.953579264453095370e-03 -2.516084129107533096e-01
-1.609609609609609748e+00 6.775139111388624137e-04 -7.017988076848820020e-03 -2.528533711894722091e-01
-1.607607607607607569e+00 6.856732107901039380e-04 -7.082916348285061246e-03 -2.540976386146220900e-01
-1.605605605605605612e+00 6.939269457861729946e-04 -7.148368884637408896e-03 -2.553412117865782593e-01
-1.603603603603603656e+00 7.022762528847825009e-04 -7.214350530586611555e-03 -2.565840873076127293e-01
-1.601601601601601477e+00 7.107222820064518307e-04 -7.280866169977175117e-03 -2.578262617819037650e-01
-1.599599599599599742e+00 7.192661963928827316e-04 -7.347920726178846194e-03 -2.590677318155449327e-01
-1.597597597597597563e+00 7.279091727671680844e-04 -7.415519162451048030e-03 -2.603084940165544814e-01
-1.595595595595595606e+00 7.366524014958575773e-04 -7.483666482310237685e-03 -2.615485449948848351e-01
-1.593593593593593649e+00 7.454970867529030600e-04 -7.552367729900266030e-03 -2.627878813624313081e-01
-1.591591591591591470e+00 7.544444466855052640e-04 -7.621627990365729272e-03 -2.640264997330420971e-01
-1.589589589589589513e+00 7.634957135818837889e-04 -7.691452390228366645e-03 -2.652643967225267185e-01
-1.587587587587587556e+00 7.726521340409976766e-04 -7.761846097766517301e-03 -2.665015689486660566e-01
-1.585585585585585600e+00 7.819149691442333792e-04 -7.832814323397664993e-03 -2.677380130312209117e-01
-1.583583583583583643e+00 7.912854946290898269e-04 -7.904362320064105274e-03 -2.689737255919416592e-01
-1.581581581581581464e+00 8.007650010648813049e-04 -7.976495383621756002e-03 -2.702087032545773537e-01
-1.579579579579579507e+00 8.103547940304826414e-04 -8.049218853232151943e-03 -2.714429426448851101e-01
-1.577577577577577550e+00 8.200561942941421868e-04 -8.122538111757638193e-03 -2.726764403906387635e-01
-1.575575575575575593e+00 8.298705379953864349e-04 -8.196458586159796264e-03 -2.739091931216389719e-01
-1.573573573573573636e+00 8.397991768290418747e-04 -8.270985747901143589e-03 -2.751411974697217100e-01
-1.571571571571571457e+00 8.498434782313990087e-04 -8.346125113350120334e-03 -2.763724500687676500e-01
-1.569569569569569500e+00 8.600048255685449920e-04 -8.421882244189394726e-03 -2.776029475547115433e-01
-1.567567567567567544e+00 8.702846183268886371e-04 -8.498262747827544164e-03 -2.788326865655512687e-01
-1.565565565565565587e+00 8.806842723059082499e-04 -8.575272277814087810e-03 -2.800616637413568810e-01
-1.563563563563563630e+00 8.912052198131435472e-04 -8.652916534257959133e-03 -2.812898757242801029e-01
-1.561561561561561451e+00 9.018489098614623388e-04 -8.731201264249427094e-03 -2.825173191585633181e-01
-1.559559559559559494e+00 9.126168083686289709e-04 -8.810132262285469418e-03 -2.837439906905486753e-01
-1.557557557557557537e+00 9.235103983591983834e-04 -8.889715370698689917e-03 -2.849698869686875247e-01
-1.555555555555555580e+00 9.345311801687696072e-04 -8.969956480089734743e-03 -2.861950046435491890e-01
-1.553553553553553623e+00 9.456806716506200618e-04 -9.050861529763322075e-03 -2.874193403678303449e-01
-1.551551551551551444e+00 9.569604083847554551e-04 -9.132436508167852268e-03 -2.886428907963642931e-01
-1.549549549549549488e+00 9.683719438893985962e-04 -9.214687453338664402e-03 -2.898656525861297295e-01
-1.547547547547547531e+00 9.799168498349514894e-04 -9.297620453344963495e-03 -2.910876223962602927e-01
-1.545545545545545574e+00 9.915967162604536964e-04 -9.381241646740434009e-03 -2.923087968880533349e-01
-1.543543543543543617e+00 1.003413151792575128e-03 -9.465557223017622909e-03 -2.935291727249793037e-01
-1.541541541541541438e+00 1.015367783867164629e-03 -9.550573423066067991e-03 -2.947487465726906231e-01
-1.539539539539539481e+00 1.027462258953392403e-03 -9.636296539634235658e-03 -2.959675150990311865e-01
-1.537537537537537524e+00 1.039698242780511548e-03 -9.722732917795301119e-03 -2.971854749740448498e-01
-1.535535535535535567e+00 1.052077420567273502e-03 -9.809888955416790068e-03 -2.984026228699852012e-01
-1.533533533533533610e+00 1.064601497254026021e-03 -9.897771103634161668e-03 -2.996189554613241657e-01
-1.531531531531531432e+00 1.077272197737531205e-03 -9.986385867328284247e-03 -3.008344694247614415e-01
-1.529529529529529475e+00 1.090091267108526333e-03 -1.007573980560693035e-02 -3.020491614392332158e-01
-1.527527527527527518e+00 1.103060470892071321e-03 -1.016583953229025818e-02 -3.032630281859215460e-01
-1.525525525525525561e+00 1.116181595290707297e-03 -1.025669171640037139e-02 -3.044760663482632412e-01
-1.523523523523523604e+00 1.129456447430464026e-03 -1.034830308265492944e-02 -3.056882726119591331e-01
-1.521521521521521425e+00 1.142886855609749142e-03 -1.044068041196491610e-02 -3.068996436649829018e-01
-1.519519519519519468e+00 1.156474669551152586e-03 -1.053383054193653655e-02 -3.081101761975900688e-01
-1.517517517517517511e+00 1.170221760656203975e-03 -1.062776036737734034e-02 -3.093198669023272673e-01
-1.515515515515515554e+00 1.184130022263111745e-03 -1.072247684080654580e-02 -3.105287124740414018e-01
-1.513513513513513598e+00 1.198201369907527652e-03 -1.081798697296966136e-02 -3.117367096098883628e-01
-1.511511511511511419e+00 1.212437741586366554e-03 -1.091429783335741595e-02 -3.129438550093420202e-01
-1.509509509509509462e+00 1.226841098024719851e-03 -1.101141655072901751e-02 -3.141501453742034933e-01
-1.507507507507507505e+00 1.241413422945897944e-03 -1.110935031363981598e-02 -3.153555774086100327e-01
-1.505505505505505548e+00 1.256156723344643107e-03 -1.120810637097339156e-02 -3.165601478190441243e-01
-1.503503503503503591e+00 1.271073029763544878e-03 -1.130769203247809426e-02 -3.177638533143422039e-01
-1.501501501501501412e+00 1.286164396572700040e-03 -1.140811466930810938e-02 -3.189666906057040396e-01
-1.499499499499499455e+00 1.301432902252652951e-03 -1.150938171456904885e-02 -3.201686564067016127e-01
-1.497497497497497498e+00 1.316880649680657886e-03 -1.161150066386814651e-02 -3.213697474332877779e-01
-1.495495495495495542e+00 1.332509766420300872e-03 -1.171447907586905569e-02 -3.225699604038057000e-01
-1.493493493493493585e+00 1.348322405014521375e-03 -1.181832457285134086e-02 -3.237692920389974027e-01
-1.491491491491491406e+00 1.364320743282074590e-03 -1.192304484127465480e-02 -3.249677390620130946e-01
-1.489489489489489449e+00 1.380506984617473802e-03 -1.202864763234768805e-02 -3.261652981984197730e-01
-1.487487487487487492e+00 1.396883358294458361e-03 -1.213514076260189915e-02 -3.273619661762103838e-01
-1.485485485485485535e+00 1.413452119773020866e-03 -1.224253211447006058e-02 -3.285577397258128141e-01
-1.483483483483483578e+00 1.430215551010045405e-03 -1.235082963686972429e-02 -3.297526155800987180e-01
-1.481481481481481399e+00 1.447175960773592826e-03 -1.246004134579158096e-02 -3.309465904743923437e-01
-1.479479479479479442e+00 1.464335684960880101e-03 -1.257017532489278396e-02 -3.321396611464796922e-01
-1.477477477477477485e+00 1.481697086919993040e-03 -1.268123972609529193e-02 -3.333318243366172884e-01
-1.475475475475475529e+00 1.499262557775384377e-03 -1.279324277018925940e-02 -3.345230767875410627e-01
-1.473473473473473572e+00 1.517034516757193681e-03 -1.290619274744152743e-02 -3.357134152444753439e-01
-1.471471471471471393e+00 1.535015411534439156e-03 -1.302009801820924392e-02 -3.369028364551415744e-01
-1.469469469469469436e+00 1.553207718552127329e-03 -1.313496701355869496e-02 -3.380913371697675807e-01
-1.467467467467467479e+00 1.571613943372322884e-03 -1.325080823588935079e-02 -3.392789141410958997e-01
-1.465465465465465522e+00 1.590236621019234164e-03 -1.336763025956319920e-02 -3.404655641243932163e-01
-1.463463463463463565e+00 1.609078316328350130e-03 -1.348544173153940796e-02 -3.416512838774588001e-01
-1.461461461461461386e+00 1.628141624299687951e-03 -1.360425137201435285e-02 -3.428360701606334437e-01
-1.459459459459459429e+00 1.647429170455192663e-03 -1.372406797506707000e-02 -3.440199197368086770e-01
-1.457457457457457473e+00 1.666943611200339846e-03 -1.384490040931019364e-02 -3.452028293714350937e-01
-1.455455455455455516e+00 1.686687634189995739e-03 -1.396675761854636322e-02 -3.463847958325315113e-01
-1.453453453453453559e+00 1.706663958698574277e-03 -1.408964862243025987e-02 -3.475658158906936301e-01
